unified_customer_id,telco_customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,is_churned,total_charges_missing_flag,customer_source_system,identity_resolution_method,identity_confidence_score
CUST0005550,7814-LEEVE,female,0,yes,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,20.3,20.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005551,7815-PDTHL,male,0,no,no,35,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,20.2,684.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005552,7816-VGHTO,female,0,yes,yes,6,no,no_phone_service,dsl,no,yes,yes,yes,no,no,two_year,no,mailed_check,40.55,217.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005553,7817-BOQPW,female,0,no,no,2,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,75.55,166.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005554,7817-OMJNA,male,0,no,no,14,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,20.4,275.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005555,7820-ZYGNY,male,0,no,no,63,yes,yes,fiber_optic,no,yes,no,no,no,yes,one_year,no,credit_card_automatic,90.45,5825.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005556,7821-DPRQE,male,0,yes,no,68,yes,yes,fiber_optic,yes,yes,no,yes,yes,yes,month_to_month,yes,electronic_check,107.7,7320.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005557,7823-JSOAG,male,0,no,no,3,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,74.5,217.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005558,7824-PANSQ,male,0,no,no,58,yes,yes,fiber_optic,no,no,no,yes,no,no,month_to_month,no,bank_transfer_automatic,80.65,4807.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005559,7825-ECJRF,female,0,no,no,19,yes,no,fiber_optic,yes,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,106.6,1934.45,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005560,7825-GKXMW,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,45.8,45.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005561,7826-VVKWT,female,1,yes,yes,24,yes,no,fiber_optic,no,no,yes,no,yes,yes,two_year,yes,electronic_check,96.55,2263.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005562,7831-QGOXH,female,0,no,no,18,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,85.2,1553.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005563,7833-PKIHD,male,0,yes,yes,51,yes,no,dsl,yes,no,no,yes,yes,yes,one_year,yes,bank_transfer_automatic,76.4,3966.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005564,7838-LAZFO,male,0,yes,no,45,yes,no,dsl,yes,yes,yes,no,yes,yes,one_year,no,bank_transfer_automatic,78.8,3597.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005565,7839-NUIAA,female,0,yes,yes,61,yes,yes,dsl,yes,yes,no,no,no,no,month_to_month,no,electronic_check,59.8,3641.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005566,7839-QRKXN,female,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,20.2,20.2,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005567,7841-FCRQD,female,0,yes,no,33,yes,no,dsl,no,yes,no,yes,no,no,one_year,yes,credit_card_automatic,53.75,1857.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005568,7841-TZDMQ,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,46.0,84.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005569,7845-URHJN,female,0,yes,no,8,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,bank_transfer_automatic,20.15,156.25,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005570,7850-THJMU,female,0,yes,yes,26,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.65,494.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005571,7850-VWJUU,female,0,no,no,23,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,75.0,1778.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005572,7851-FLGGQ,male,0,no,no,1,no,no_phone_service,dsl,no,yes,no,yes,no,yes,month_to_month,yes,mailed_check,44.65,44.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005573,7851-WZEKY,female,0,no,no,2,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.15,196.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005574,7852-LECYP,male,1,yes,no,13,yes,yes,fiber_optic,yes,yes,no,no,no,yes,month_to_month,no,credit_card_automatic,93.8,1261.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005575,7853-GVUDZ,female,0,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,credit_card_automatic,20.15,20.15,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005576,7853-OETYL,female,0,yes,no,4,no,no_phone_service,dsl,yes,no,no,no,no,no,month_to_month,yes,electronic_check,29.05,129.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005577,7853-WNZSY,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,credit_card_automatic,19.75,19.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005578,7854-EDSSA,male,0,no,no,22,yes,yes,dsl,yes,yes,no,no,no,no,month_to_month,no,electronic_check,59.0,1254.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005579,7854-EKTJL,female,0,no,yes,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,electronic_check,19.6,35.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005580,7854-FOKSF,male,0,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,yes,month_to_month,no,electronic_check,35.9,35.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005581,7855-DIWPO,female,0,no,no,21,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,68.65,1493.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005582,7856-GANIL,male,1,yes,no,45,yes,yes,fiber_optic,no,yes,yes,yes,yes,no,one_year,yes,bank_transfer_automatic,98.7,4525.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005583,7858-GTZSP,female,0,no,no,12,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,86.55,1066.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005584,7860-KSUGX,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,no,no,no,two_year,no,credit_card_automatic,64.45,4720.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005585,7860-UXCRM,male,0,yes,yes,63,yes,no,dsl,yes,yes,yes,yes,yes,no,two_year,no,credit_card_automatic,74.5,4674.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005586,7861-UVUFT,female,0,yes,no,15,yes,no,fiber_optic,no,no,yes,no,yes,no,month_to_month,yes,electronic_check,84.3,1308.4,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005587,7868-BGSZA,male,0,yes,no,43,yes,yes,dsl,yes,no,yes,no,yes,yes,one_year,yes,electronic_check,80.2,3581.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005588,7868-TMWMZ,female,1,yes,no,60,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,110.0,6668.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005589,7869-ZYDST,male,0,yes,no,31,yes,yes,dsl,no,no,no,no,yes,no,month_to_month,yes,credit_card_automatic,59.05,1882.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005590,7872-BAAZR,female,0,yes,yes,53,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,19.55,1007.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005591,7872-RDDLZ,female,1,no,no,67,yes,yes,dsl,no,yes,no,no,no,no,month_to_month,no,electronic_check,54.9,3725.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005592,7873-CVMAW,male,0,no,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,88.55,6362.35,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005593,7874-ECPQJ,female,0,no,yes,4,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,20.05,85.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005594,7876-AEHIG,female,0,no,yes,51,no,no_phone_service,dsl,yes,no,yes,yes,yes,yes,one_year,no,bank_transfer_automatic,60.15,3077.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005595,7876-BEUTG,female,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,48.8,720.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005596,7876-DNYAP,female,0,yes,yes,69,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.8,1436.95,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005597,7878-JGDKK,male,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,44.55,220.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005598,7878-RTCZG,female,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.9,19.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005599,7879-CGSFV,male,0,no,no,55,yes,no,fiber_optic,yes,yes,no,no,yes,yes,one_year,yes,mailed_check,100.9,5552.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005600,7880-XSOJX,male,0,no,no,4,no,no_phone_service,dsl,yes,yes,no,yes,no,no,month_to_month,no,mailed_check,42.4,146.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005601,7881-EVUAD,female,0,no,no,2,no,no_phone_service,dsl,yes,yes,no,no,no,yes,month_to_month,yes,electronic_check,42.6,72.4,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005602,7881-INRLC,male,0,no,no,45,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,credit_card_automatic,100.85,4740.0,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005603,7883-ROJOC,female,0,yes,no,19,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,44.9,839.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005604,7890-VYYWG,male,1,yes,no,3,no,no_phone_service,dsl,no,no,no,no,yes,no,month_to_month,yes,mailed_check,36.45,93.7,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005605,7892-POOKP,female,0,yes,no,28,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,104.8,3046.05,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005606,7892-QVYKW,female,0,yes,yes,23,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,no,electronic_check,85.6,1868.4,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005607,7893-IXHRQ,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,20.55,20.55,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005608,7895-VONWT,female,0,no,no,25,no,no_phone_service,dsl,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,48.25,1293.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005609,7898-PDWQE,male,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two_year,no,credit_card_automatic,80.4,5727.15,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005610,7901-HXJVA,male,0,no,no,14,yes,no,fiber_optic,no,no,yes,no,no,no,month_to_month,no,electronic_check,76.45,1117.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005611,7901-IIDQV,male,0,no,no,24,yes,yes,dsl,no,no,no,yes,no,no,one_year,no,bank_transfer_automatic,54.6,1242.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005612,7901-TBKJX,male,1,no,no,56,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,101.05,5594.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005613,7903-CMPEY,male,1,yes,no,1,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,electronic_check,80.3,80.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005614,7905-NJMXS,male,1,yes,no,7,yes,yes,dsl,yes,yes,no,yes,no,no,month_to_month,no,electronic_check,64.2,475.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005615,7905-TVXTA,female,0,no,no,5,yes,no,dsl,yes,no,no,yes,yes,no,month_to_month,yes,electronic_check,64.35,352.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005616,7908-QCBCA,female,0,yes,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,mailed_check,69.4,69.4,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005617,7909-FIOIY,female,0,yes,yes,19,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,24.85,434.8,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005618,7912-SYRQT,female,0,no,no,7,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,75.1,552.95,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005619,7916-VCCPB,female,0,yes,yes,16,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,no,bank_transfer_automatic,73.25,1195.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005620,7919-ZODZZ,female,0,yes,yes,10,yes,no,dsl,no,yes,yes,no,no,yes,one_year,yes,mailed_check,65.9,660.05,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005621,7921-BEPCI,female,0,no,no,72,yes,yes,dsl,yes,yes,no,no,no,no,two_year,no,bank_transfer_automatic,59.75,4265.0,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005622,7921-LMDFQ,male,1,no,no,51,yes,no,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,bank_transfer_automatic,94.0,4905.75,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005623,7923-IYJWY,male,1,no,no,67,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_automatic,116.1,7839.85,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005624,7924-GJZFI,female,1,yes,no,25,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.3,1813.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005625,7925-PNRGI,female,0,yes,yes,45,yes,yes,dsl,yes,yes,yes,yes,yes,no,month_to_month,no,mailed_check,81.3,3541.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005626,7926-IJOOU,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,credit_card_automatic,19.3,19.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005627,7927-AUXBZ,female,0,no,no,30,yes,no,fiber_optic,no,no,no,yes,yes,no,month_to_month,no,electronic_check,85.15,2555.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005628,7928-VJYAB,male,0,yes,yes,11,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,no,electronic_check,90.6,1020.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005629,7929-DMBCV,female,0,yes,no,20,yes,no,fiber_optic,no,no,yes,yes,no,no,month_to_month,yes,mailed_check,81.0,1683.7,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005630,7929-SKFGK,male,0,yes,no,70,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,114.3,8244.3,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005631,7931-PXHFC,male,0,no,no,38,yes,no,dsl,no,no,yes,yes,no,yes,one_year,yes,mailed_check,62.3,2354.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005632,7932-WPTDS,female,1,yes,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,24.8,24.8,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005633,7938-OUHIO,male,0,no,no,3,yes,no,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,98.7,293.65,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005634,7940-UQQUG,female,0,yes,yes,64,yes,yes,fiber_optic,yes,no,no,yes,yes,yes,one_year,yes,bank_transfer_automatic,104.4,6721.6,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005635,7941-RCJOW,male,0,no,no,65,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,19.55,1218.65,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005636,7943-RQCHR,female,0,no,no,9,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,94.75,889.9,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005637,7945-HLKEA,female,0,no,no,60,yes,yes,dsl,yes,no,yes,yes,no,no,one_year,no,electronic_check,64.75,4039.5,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005638,7945-PRBVF,male,0,no,no,35,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,21.45,705.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005639,7950-XWOVN,male,0,no,no,11,no,no_phone_service,dsl,no,yes,yes,no,no,no,month_to_month,no,mailed_check,34.7,383.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005640,7951-QKZPL,female,0,yes,yes,33,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,24.5,740.3,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005641,7951-VRDVK,female,0,no,no,36,yes,no,dsl,yes,yes,yes,yes,yes,yes,one_year,no,bank_transfer_automatic,85.85,3003.55,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005642,7952-OBOYL,male,0,no,no,3,yes,no,fiber_optic,no,no,yes,yes,yes,no,month_to_month,yes,mailed_check,89.85,244.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005643,7954-MLBUN,male,0,no,no,31,yes,no,fiber_optic,no,no,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,99.45,3109.9,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005644,7956-XQWGU,male,0,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,credit_card_automatic,19.4,460.25,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005645,7957-RYHQD,female,1,no,no,40,yes,no,fiber_optic,yes,yes,no,no,no,no,month_to_month,yes,credit_card_automatic,79.2,3233.85,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005646,7963-GQRMY,female,0,yes,yes,3,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,44.3,134.5,yes,1,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005647,7963-SHNDT,female,0,no,no,52,no,no_phone_service,dsl,yes,yes,no,yes,no,no,two_year,no,mailed_check,39.1,1982.1,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005648,7964-VEXDG,male,0,no,yes,21,yes,yes,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,80.35,1747.2,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
CUST0005649,7964-YESJC,female,0,yes,no,24,yes,yes,dsl,yes,yes,yes,no,no,no,month_to_month,no,mailed_check,66.3,1559.45,no,0,0,telco_customer_churn,native_telco_customer_id,1.0
